Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Age_qt,Fare_qt,Pclass_scaled,Sex_scaled,Age_qt_scaled,SibSp_scaled,Parch_scaled,Fare_qt_scaled,Embarked_scaled
0,3,0,18.0,0,1,14.4542,0,-1.0745748200036587,-0.0050233242817423526,1.0,0.0,0.39666233409834095,0.0,0.16666666666666666,0.49951692650738605,0.0
0,3,1,25.0,0,0,7.7417,1,-0.45473680761048496,-1.1870224702456098,1.0,1.0,0.45626973624712763,0.0,0.0,0.3858486825076953,0.5
0,3,1,26.0,1,0,7.8542,2,-0.39154994094607326,-0.8654833564602948,1.0,1.0,0.4623461705678389,0.125,0.0,0.4167698439704556,1.0
0,2,1,39.0,0,0,26.0,2,0.8764940252602996,0.3888396207570238,0.5,1.0,0.584289009059101,0.0,0.0,0.5373931885097546,1.0
1,2,0,45.0,0,0,13.5,2,1.168798140045392,-0.04019724786571764,0.5,0.0,0.6123987547851958,0.0,0.0,0.4961343875757615,1.0
1,1,1,42.0,0,0,26.2875,2,1.026599226458071,0.46590630887165724,0.0,1.0,0.5987240403310208,0.0,0.0,0.5448043910802258,1.0
1,1,0,22.0,0,0,151.55,2,-0.6951298207741817,1.8799107653216565,0.0,0.0,0.43315207853187637,0.0,0.0,0.6807836801695953,1.0
1,3,1,29.69911764705882,1,1,15.2458,0,0.0754209895566442,0.05025417621651528,1.0,1.0,0.5072529421593373,0.125,0.16666666666666666,0.5048327479576674,0.0
1,1,0,24.0,0,0,49.5042,0,-0.5429353022399479,0.9064306020593624,0.0,0.0,0.44778803129651024,0.0,0.0,0.5871678927941112,0.0
0,1,1,29.69911764705882,0,0,26.55,2,0.0754209895566442,0.49692991228751277,0.0,1.0,0.5072529421593373,0.0,0.0,0.5477878099218253,1.0
1,1,1,48.0,1,0,52.0,2,1.315396284740719,0.9528198349421091,0.0,1.0,0.6264965261228748,0.125,0.0,0.5916289642426651,1.0
0,3,1,29.0,0,0,9.4833,2,-0.20230363460702494,-0.3621850723612242,1.0,1.0,0.4805452491360773,0.0,0.0,0.46517007535551924,1.0
0,2,1,52.0,0,0,13.0,2,1.5537650044440463,-0.10821183727244707,0.5,1.0,0.6494195154377587,0.0,0.0,0.4895936900036676,1.0
0,3,1,19.0,0,0,7.65,2,-0.9567818903671269,-1.2469254072212976,1.0,1.0,0.40799002034336385,0.0,0.0,0.38008805088651243,1.0
1,1,0,38.0,0,0,227.525,0,0.8259761252005041,2.196500880334908,0.0,0.0,0.5794308998041521,0.0,0.0,0.7112289157385866,0.0
1,2,0,27.0,0,0,10.5,2,-0.33785701481395763,-0.2694607398186383,0.5,0.0,0.4675096096866259,0.0,0.0,0.4740870124718861,1.0
0,3,1,29.69911764705882,0,0,15.5,1,0.0754209895566442,0.0703843144357313,1.0,1.0,0.5072529421593373,0.0,0.0,0.5067685847733391,0.5
0,3,1,33.0,0,0,7.775,2,0.554614576450374,-0.9727826798554204,1.0,1.0,0.5533351189055027,0.0,0.0,0.4064512868764628,1.0
1,2,0,6.0,0,1,33.0,2,-1.6438828622461814,0.7307532889540126,0.5,0.0,0.3419142019380259,0.0,0.16666666666666666,0.5702736913393502,1.0
0,3,1,17.0,1,0,7.0542,2,-1.1788021854537036,-1.7488032342395483,1.0,1.0,0.3866391952087103,0.125,0.0,0.33182441931423634,1.0
0,2,1,34.0,0,0,13.0,2,0.6021201112835268,-0.10821183727244707,0.5,1.0,0.5579035407552049,0.0,0.0,0.4895936900036676,1.0
0,2,1,50.0,0,0,13.0,2,1.4314384013851016,-0.10821183727244707,0.5,1.0,0.6376558435166434,0.0,0.0,0.4895936900036676,1.0
1,1,1,27.0,1,0,53.1,2,-0.33785701481395763,0.9890364862071737,0.0,1.0,0.4675096096866259,0.125,0.0,0.5951117782251508,1.0
0,3,1,20.0,0,0,8.6625,2,-0.8728120489963159,-0.4160755651955433,1.0,1.0,0.4160650722164084,0.0,0.0,0.4599876370181719,1.0
1,2,0,30.0,3,0,21.0,2,0.36725763242455783,0.23058751152675497,0.5,0.0,0.5353177329359075,0.375,0.0,0.5221747008933499,1.0
1,3,0,29.69911764705882,0,0,7.7375,1,0.0754209895566442,-1.1940333318123315,1.0,0.0,0.5072529421593373,0.0,0.0,0.38517447531733023,0.5
0,2,1,25.0,1,0,26.0,2,-0.45473680761048496,0.3888396207570238,0.5,1.0,0.45626973624712763,0.125,0.0,0.5373931885097546,1.0
0,3,0,25.0,1,0,7.925,2,-0.45473680761048496,-0.6417398902624202,1.0,0.0,0.45626973624712763,0.125,0.0,0.43828637974458046,1.0
1,1,0,29.0,0,0,211.3375,2,-0.20230363460702494,2.0529218210912865,0.0,0.0,0.4805452491360773,0.0,0.0,0.6974214780639667,1.0
0,3,1,11.0,0,0,18.7875,0,-1.4527521379315984,0.1692667166443553,1.0,1.0,0.3602944976272512,0.0,0.0,0.5162777194118078,0.0
0,2,1,29.69911764705882,0,0,0.0,2,0.0754209895566442,-5.199337582605575,0.5,1.0,0.5072529421593373,0.0,0.0,0.0,1.0
0,2,1,23.0,0,0,13.0,2,-0.6202850431124973,-0.10821183727244707,0.5,1.0,0.44034960864719086,0.0,0.0,0.4895936900036676,1.0
0,2,1,23.0,0,0,13.0,2,-0.6202850431124973,-0.10821183727244707,0.5,1.0,0.44034960864719086,0.0,0.0,0.4895936900036676,1.0
0,3,1,28.5,0,0,16.1,2,-0.23574924523258095,0.12338326650744524,1.0,1.0,0.4773289153152908,0.0,0.0,0.5118652871156263,1.0
0,3,0,48.0,1,3,34.375,2,1.315396284740719,0.7505794181100831,1.0,0.0,0.6264965261228748,0.125,0.5,0.5721802927901016,1.0
1,1,1,35.0,0,0,512.3292,0,0.6634943012767216,5.19933758270342,0.0,1.0,0.5638056570361273,0.0,0.0,1.0,0.0
0,3,1,29.69911764705882,0,0,7.8958,2,0.0754209895566442,-0.7439382596568463,1.0,1.0,0.5072529421593373,0.0,0.0,0.42845836148554584,1.0
0,3,1,29.69911764705882,0,0,7.8958,2,0.0754209895566442,-0.7439382596568463,1.0,1.0,0.5072529421593373,0.0,0.0,0.42845836148554584,1.0
1,1,1,29.69911764705882,0,0,30.0,2,0.0754209895566442,0.6233323670442459,0.0,1.0,0.5072529421593373,0.0,0.0,0.5599434405908574,1.0
0,1,1,36.0,1,0,78.85,2,0.734037551942624,1.315396284740719,0.0,1.0,0.5705895260910279,0.125,0.0,0.6264965261228748,1.0
1,1,0,21.0,2,2,262.375,0,-0.7911478565359643,2.408184785075522,0.0,0.0,0.42391839883370597,0.25,0.3333333333333333,0.7315857305611914,0.0
0,3,1,24.0,1,0,16.1,2,-0.5429353022399479,0.12338326650744524,1.0,1.0,0.44778803129651024,0.125,0.0,0.5118652871156263,1.0
1,3,1,31.0,0,0,7.925,2,0.43808778981833246,-0.6417398902624202,1.0,1.0,0.5421291926909031,0.0,0.0,0.43828637974458046,1.0
0,1,1,70.0,1,1,71.0,2,2.5114377777532724,1.194033331812331,0.0,1.0,0.7415151678247202,0.125,0.16666666666666666,0.6148255246732606,1.0
0,3,1,16.0,1,1,20.25,2,-1.2690904173592292,0.20486788035194237,1.0,1.0,0.3779565283814268,0.125,0.16666666666666666,0.5197013443584122,1.0
1,2,0,30.0,0,0,13.0,2,0.36725763242455783,-0.10821183727244707,0.5,0.0,0.5353177329359075,0.0,0.0,0.4895936900036676,1.0
0,1,1,19.0,1,0,53.1,2,-0.9567818903671269,0.9890364862071737,0.0,1.0,0.40799002034336385,0.125,0.0,0.5951117782251508,1.0
0,3,1,31.0,0,0,7.75,1,0.43808778981833246,-1.0926463628659455,1.0,1.0,0.5421291926909031,0.0,0.0,0.39492446436253315,0.5
1,2,0,4.0,1,1,23.0,2,-1.7734612670109726,0.2720661684984033,0.5,0.0,0.32945315255386226,0.125,0.16666666666666666,0.5261635414246925,1.0
1,3,1,6.0,0,1,12.475,2,-1.6438828622461814,-0.1818360110890942,1.0,1.0,0.3419142019380259,0.0,0.16666666666666666,0.4825135405955714,1.0
0,3,1,33.0,0,0,9.5,2,0.554614576450374,-0.34851305681638917,1.0,1.0,0.5533351189055027,0.0,0.0,0.4664848597225169,1.0
0,3,1,23.0,0,0,7.8958,2,-0.6202850431124973,-0.7439382596568463,1.0,1.0,0.44034960864719086,0.0,0.0,0.42845836148554584,1.0
1,2,0,48.0,1,2,65.0,2,1.315396284740719,1.1243573342343578,0.5,0.0,0.6264965261228748,0.125,0.3333333333333333,0.6081250559625522,1.0
1,2,1,0.67,1,1,14.5,2,-2.9474069335526396,0.022606789649600032,0.5,1.0,0.21655938023389737,0.125,0.16666666666666666,0.5021740067115567,1.0
0,3,1,28.0,0,0,7.7958,2,-0.2746734453469668,-0.9178117400238891,1.0,1.0,0.4735857269287317,0.0,0.0,0.4117376275840675,1.0
0,2,1,18.0,0,0,11.5,2,-1.0745748200036587,-0.21256877768109023,0.5,1.0,0.39666233409834095,0.0,0.0,0.4795580903960572,1.0
0,3,1,34.0,0,0,8.05,2,0.6021201112835268,-0.5371234195074972,1.0,1.0,0.5579035407552049,0.0,0.0,0.4483469373725304,1.0
1,1,0,33.0,0,0,86.5,2,0.554614576450374,1.4600054461545797,0.0,0.0,0.5533351189055027,0.0,0.0,0.6404030247022602,1.0
0,3,1,29.69911764705882,0,0,14.5,2,0.0754209895566442,0.022606789649600032,1.0,1.0,0.5072529421593373,0.0,0.0,0.5021740067115567,1.0
0,3,1,41.0,0,0,7.125,2,0.984948642113066,-1.7050969053330023,1.0,1.0,0.5947186662152916,0.0,0.0,0.3360274863599648,1.0
1,3,1,20.0,0,0,7.2292,0,-0.8728120489963159,-1.4822396003571403,1.0,1.0,0.4160650722164084,0.0,0.0,0.3574588034684496,0.0
1,1,0,36.0,1,2,120.0,2,0.734037551942624,1.7050969053330023,0.0,0.0,0.5705895260910279,0.125,0.3333333333333333,0.663972513630626,1.0
0,3,1,16.0,0,0,7.775,2,-1.2690904173592292,-0.9727826798554204,1.0,1.0,0.3779565283814268,0.0,0.0,0.4064512868764628,1.0
1,1,0,51.0,1,0,77.9583,2,1.4974794951902488,1.29189709019017,0.0,0.0,0.6440067577201629,0.125,0.0,0.624236700310742,1.0
0,1,1,29.69911764705882,0,0,39.6,0,0.0754209895566442,0.8256583803599126,0.0,1.0,0.5072529421593373,0.0,0.0,0.5794003435231316,0.0
0,3,0,30.5,0,0,7.75,1,0.41060427915774833,-1.0926463628659455,1.0,0.0,0.5394862107510237,0.0,0.0,0.39492446436253315,0.5
0,3,1,29.69911764705882,1,0,24.15,1,0.0754209895566442,0.30611243798272164,1.0,1.0,0.5072529421593373,0.125,0.0,0.5294376382632878,0.5
0,3,1,32.0,0,0,8.3625,2,0.4940901910401251,-0.45441196066658185,1.0,1.0,0.5475147250141573,0.0,0.0,0.45630097550970083,1.0
0,3,1,24.0,0,0,9.5,2,-0.5429353022399479,-0.34851305681638917,1.0,1.0,0.44778803129651024,0.0,0.0,0.4664848597225169,1.0
0,3,1,48.0,0,0,7.8542,2,1.315396284740719,-0.8654833564602948,1.0,1.0,0.6264965261228748,0.0,0.0,0.4167698439704556,1.0
0,2,0,57.0,0,0,10.5,2,1.7734612670109724,-0.2694607398186383,0.5,0.0,0.6705468474367285,0.0,0.0,0.4740870124718861,1.0
0,3,1,29.69911764705882,0,0,7.225,0,0.0754209895566442,-1.597203104737417,1.0,1.0,0.5072529421593373,0.0,0.0,0.3464032120058173,0.0
1,2,0,54.0,1,3,23.0,2,1.6342593330344206,0.2720661684984033,0.5,0.0,0.6571603408131788,0.125,0.5,0.5261635414246925,1.0
0,3,1,18.0,0,0,7.75,2,-1.0745748200036587,-1.0926463628659455,1.0,1.0,0.39666233409834095,0.0,0.0,0.39492446436253315,1.0
0,3,1,29.69911764705882,0,0,7.75,1,0.0754209895566442,-1.0926463628659455,1.0,1.0,0.5072529421593373,0.0,0.0,0.39492446436253315,0.5
1,3,0,5.0,0,0,12.475,2,-1.6737060878053673,-0.1818360110890942,1.0,0.0,0.3390462187492944,0.0,0.0,0.4825135405955714,1.0
0,3,1,29.69911764705882,0,0,7.7375,1,0.0754209895566442,-1.1940333318123315,1.0,1.0,0.5072529421593373,0.0,0.0,0.38517447531733023,0.5
1,1,0,43.0,0,1,211.3375,2,1.0745748200036587,2.0529218210912865,0.0,0.0,0.6033376658922499,0.0,0.16666666666666666,0.6974214780639667,1.0
1,3,0,13.0,0,0,7.2292,0,-1.4175827296655572,-1.4822396003571403,1.0,0.0,0.36367660233837534,0.0,0.0,0.3574588034684496,0.0
1,1,0,17.0,1,0,57.0,2,-1.1788021854537036,1.0721932420739684,0.0,0.0,0.3866391952087103,0.125,0.0,0.603108638839108,1.0
0,1,1,29.0,0,0,30.0,2,-0.20230363460702494,0.6233323670442459,0.0,1.0,0.4805452491360773,0.0,0.0,0.5599434405908574,1.0
0,3,1,29.69911764705882,1,2,23.45,2,0.0754209895566442,0.28773826852613255,1.0,1.0,0.5072529421593373,0.125,0.3333333333333333,0.5276706661091919,1.0
0,3,1,25.0,0,0,7.05,2,-0.45473680761048496,-1.7982065083616912,1.0,1.0,0.45626973624712763,0.0,0.0,0.3270734992848313,1.0
0,3,1,25.0,0,0,7.25,2,-0.45473680761048496,-1.371109957500587,1.0,1.0,0.45626973624712763,0.0,0.0,0.36814570743360975,1.0
1,3,0,18.0,0,0,7.4958,2,-1.0745748200036587,-1.3035567078976082,1.0,0.0,0.39666233409834095,0.0,0.0,0.37464203975759114,1.0
0,3,1,8.0,4,1,29.125,1,-1.5707855701965032,0.5961093109897605,1.0,1.0,0.34894368318324626,0.5,0.16666666666666666,0.5573255055537766,0.5
1,3,1,1.0,1,2,20.575,2,-2.2896073562427874,0.22028230201106094,1.0,1.0,0.27981739789987237,0.125,0.3333333333333333,0.5211836891200355,1.0
0,1,1,46.0,0,0,79.2,0,1.2200527208659053,1.3396451999245262,0.0,1.0,0.6173277077533108,0.0,0.0,0.6288284496418153,0.0
0,3,1,29.69911764705882,0,0,7.75,1,0.0754209895566442,-1.0926463628659455,1.0,1.0,0.5072529421593373,0.0,0.0,0.39492446436253315,0.5
0,2,1,16.0,0,0,26.0,2,-1.2690904173592292,0.3888396207570238,0.5,1.0,0.3779565283814268,0.0,0.0,0.5373931885097546,1.0
0,3,0,29.69911764705882,8,2,69.55,2,0.0754209895566442,1.168798140045392,1.0,0.0,0.5072529421593373,1.0,0.3333333333333333,0.6123987547851958,1.0
0,1,1,29.69911764705882,0,0,30.6958,0,0.0754209895566442,0.6638052327696536,0.0,1.0,0.5072529421593373,0.0,0.0,0.5638355581040989,0.0
0,3,1,25.0,0,0,7.8958,2,-0.45473680761048496,-0.7439382596568463,1.0,1.0,0.45626973624712763,0.0,0.0,0.42845836148554584,1.0
0,2,1,39.0,0,0,13.0,2,0.8764940252602996,-0.10821183727244707,0.5,1.0,0.584289009059101,0.0,0.0,0.4895936900036676,1.0
1,1,0,49.0,0,0,25.9292,2,1.3647084924885173,0.3405173836541525,0.0,0.0,0.6312386886545315,0.0,0.0,0.5327462275907253,1.0
1,3,0,31.0,0,0,8.6833,2,0.43808778981833246,-0.3966469910364971,1.0,0.0,0.5421291926909031,0.0,0.0,0.46185600715669317,1.0
0,3,1,30.0,0,0,7.2292,0,0.36725763242455783,-1.4822396003571403,1.0,1.0,0.5353177329359075,0.0,0.0,0.3574588034684496,0.0
0,3,0,30.0,1,1,24.15,2,0.36725763242455783,0.30611243798272164,1.0,0.0,0.5353177329359075,0.125,0.16666666666666666,0.5294376382632878,1.0
0,2,1,34.0,0,0,13.0,2,0.6021201112835268,-0.10821183727244707,0.5,1.0,0.5579035407552049,0.0,0.0,0.4895936900036676,1.0
1,2,0,31.0,1,1,26.25,2,0.43808778981833246,0.44639683140136194,0.5,0.0,0.5421291926909031,0.125,0.16666666666666666,0.5429282407860633,1.0
1,1,1,11.0,1,2,120.0,2,-1.4527521379315984,1.7050969053330023,0.0,1.0,0.3602944976272512,0.125,0.3333333333333333,0.663972513630626,1.0
1,3,1,0.42,0,1,8.5167,0,-5.199337582605575,-0.4426747601290739,1.0,1.0,0.0,0.0,0.16666666666666666,0.45742969626988617,0.0
1,3,1,27.0,0,0,6.975,2,-0.33785701481395763,-1.8799107653216574,1.0,1.0,0.4675096096866259,0.0,0.0,0.3192163198209954,1.0
0,3,1,31.0,0,0,7.775,2,0.43808778981833246,-0.9727826798554204,1.0,1.0,0.5421291926909031,0.0,0.0,0.4064512868764628,1.0
0,1,1,39.0,0,0,0.0,2,0.8764940252602996,-5.199337582605575,0.0,1.0,0.584289009059101,0.0,0.0,0.0,1.0
0,3,0,18.0,0,0,7.775,2,-1.0745748200036587,-0.9727826798554204,1.0,0.0,0.39666233409834095,0.0,0.0,0.4064512868764628,1.0
0,2,1,39.0,0,0,13.0,2,0.8764940252602996,-0.10821183727244707,0.5,1.0,0.584289009059101,0.0,0.0,0.4895936900036676,1.0
1,1,0,33.0,1,0,53.1,2,0.554614576450374,0.9890364862071737,0.0,0.0,0.5533351189055027,0.125,0.0,0.5951117782251508,1.0
0,3,1,26.0,0,0,7.8875,2,-0.39154994094607326,-0.8173422083238457,1.0,1.0,0.4623461705678389,0.0,0.0,0.4213993902704547,1.0
0,3,1,39.0,0,0,24.15,2,0.8764940252602996,0.30611243798272164,1.0,1.0,0.584289009059101,0.0,0.0,0.5294376382632878,1.0
0,2,1,35.0,0,0,10.5,2,0.6634943012767216,-0.2694607398186383,0.5,1.0,0.5638056570361273,0.0,0.0,0.4740870124718861,1.0
0,3,0,6.0,4,2,31.275,2,-1.6438828622461814,0.6919353083649279,1.0,0.0,0.3419142019380259,0.5,0.3333333333333333,0.5665407176699173,1.0
0,3,1,30.5,0,0,8.05,2,0.41060427915774833,-0.5371234195074972,1.0,1.0,0.5394862107510237,0.0,0.0,0.4483469373725304,1.0
0,1,1,29.69911764705882,0,0,0.0,2,0.0754209895566442,-5.199337582605575,0.0,1.0,0.5072529421593373,0.0,0.0,0.0,1.0
0,3,0,23.0,0,0,7.925,2,-0.6202850431124973,-0.6417398902624202,1.0,0.0,0.44034960864719086,0.0,0.0,0.43828637974458046,1.0
0,2,1,31.0,1,1,37.0042,0,0.43808778981833246,0.791147856535964,0.5,1.0,0.5421291926909031,0.125,0.16666666666666666,0.5760816011568849,0.0
0,3,1,43.0,0,0,6.45,2,1.0745748200036587,-2.028135903240795,1.0,1.0,0.6033376658922499,0.0,0.0,0.3049620868958598,1.0
0,3,1,10.0,3,2,27.9,2,-1.4747470516619192,0.5634238615585514,1.0,1.0,0.3581793326297236,0.375,0.3333333333333333,0.5541822734678037,1.0
1,1,0,52.0,1,1,93.5,2,1.5537650044440463,1.5537650044440463,0.0,0.0,0.6494195154377587,0.125,0.16666666666666666,0.6494195154377587,1.0
1,3,1,27.0,0,0,8.6625,2,-0.33785701481395763,-0.4160755651955433,1.0,1.0,0.4675096096866259,0.0,0.0,0.4599876370181719,1.0
0,1,1,38.0,0,0,0.0,2,0.8259761252005041,-5.199337582605575,0.0,1.0,0.5794308998041521,0.0,0.0,0.0,1.0
1,3,0,27.0,0,1,12.475,2,-0.33785701481395763,-0.1818360110890942,1.0,0.0,0.4675096096866259,0.0,0.16666666666666666,0.4825135405955714,1.0
0,3,1,2.0,4,1,39.6875,2,-2.0529218210912896,0.8401904658733902,1.0,1.0,0.3025785219266238,0.5,0.16666666666666666,0.5807978374617785,1.0
0,3,1,29.69911764705882,0,0,6.95,1,0.0754209895566442,-1.907079739024738,1.0,1.0,0.5072529421593373,0.0,0.0,0.31660358567254165,0.5
0,3,1,29.69911764705882,0,0,56.4958,2,0.0754209895566442,1.0437670357108404,1.0,1.0,0.5072529421593373,0.0,0.0,0.600375001533275,1.0
1,2,1,1.0,0,2,37.0042,0,-2.2896073562427874,0.791147856535964,0.5,1.0,0.27981739789987237,0.0,0.3333333333333333,0.5760816011568849,0.0
1,3,1,29.69911764705882,0,0,7.75,1,0.0754209895566442,-1.0926463628659455,1.0,1.0,0.5072529421593373,0.0,0.0,0.39492446436253315,0.5
1,1,0,62.0,0,0,80.0,2,2.0740340108423267,1.3775681073731048,0.0,0.0,0.6994517549420707,0.0,0.0,0.6324753476211937,1.0
1,3,0,15.0,1,0,14.4542,0,-1.345831967240049,-0.0050233242817423526,1.0,0.0,0.3705765930857424,0.125,0.0,0.49951692650738605,0.0
1,2,1,0.83,1,1,18.75,2,-2.5719459183625393,0.1639894120175418,0.5,1.0,0.25266600047362514,0.125,0.16666666666666666,0.515770221625511,1.0
0,3,1,29.69911764705882,0,0,7.2292,0,0.0754209895566442,-1.4822396003571403,1.0,1.0,0.5072529421593373,0.0,0.0,0.3574588034684496,0.0
0,3,1,23.0,0,0,7.8542,2,-0.6202850431124973,-0.8654833564602948,1.0,1.0,0.44034960864719086,0.0,0.0,0.4167698439704556,1.0
0,3,1,18.0,0,0,8.3,2,-1.0745748200036587,-0.4565673421003538,1.0,1.0,0.39666233409834095,0.0,0.0,0.45609370089062606,1.0
1,1,0,39.0,1,1,83.1583,0,0.8764940252602996,1.4175827296655563,0.0,0.0,0.584289009059101,0.125,0.16666666666666666,0.6363233976522155,0.0
0,3,1,21.0,0,0,8.6625,2,-0.7911478565359643,-0.4160755651955433,1.0,1.0,0.42391839883370597,0.0,0.0,0.4599876370181719,1.0
0,3,1,29.69911764705882,0,0,8.05,2,0.0754209895566442,-0.5371234195074972,1.0,1.0,0.5072529421593373,0.0,0.0,0.4483469373725304,1.0
1,3,1,32.0,0,0,56.4958,2,0.4940901910401251,1.0437670357108404,1.0,1.0,0.5475147250141573,0.0,0.0,0.600375001533275,1.0
1,1,1,29.69911764705882,0,0,29.7,0,0.0754209895566442,0.6111773684342875,0.0,1.0,0.5072529421593373,0.0,0.0,0.558774541820896,0.0
0,3,1,20.0,0,0,7.925,2,-0.8728120489963159,-0.6417398902624202,1.0,1.0,0.4160650722164084,0.0,0.0,0.43828637974458046,1.0
0,2,1,16.0,0,0,10.5,2,-1.2690904173592292,-0.2694607398186383,0.5,1.0,0.3779565283814268,0.0,0.0,0.4740870124718861,1.0
1,1,0,30.0,0,0,31.0,0,0.36725763242455783,0.6729140015021156,0.0,0.0,0.5353177329359075,0.0,0.0,0.5647115128375297,0.0
0,3,1,34.5,0,0,6.4375,0,0.6312895466103575,-2.0348413248810546,1.0,1.0,0.5607086514893244,0.0,0.0,0.3043172526709549,0.0
0,3,1,17.0,0,0,8.6625,2,-1.1788021854537036,-0.4160755651955433,1.0,1.0,0.3866391952087103,0.0,0.0,0.4599876370181719,1.0
0,3,1,42.0,0,0,7.55,2,1.026599226458071,-1.2747300421310548,1.0,1.0,0.5987240403310208,0.0,0.0,0.37741418768108065,1.0
0,3,1,29.69911764705882,8,2,69.55,2,0.0754209895566442,1.168798140045392,1.0,1.0,0.5072529421593373,1.0,0.3333333333333333,0.6123987547851958,1.0
0,3,1,35.0,0,0,7.8958,0,0.6634943012767216,-0.7439382596568463,1.0,1.0,0.5638056570361273,0.0,0.0,0.42845836148554584,0.0
0,2,1,28.0,0,1,33.0,2,-0.2746734453469668,0.7307532889540126,0.5,1.0,0.4735857269287317,0.0,0.16666666666666666,0.5702736913393502,1.0
1,1,0,29.69911764705882,1,0,89.1042,0,0.0754209895566442,1.4863951676674676,0.0,0.0,0.5072529421593373,0.125,0.0,0.6429408212093506,0.0
0,3,1,4.0,4,2,31.275,2,-1.7734612670109726,0.6919353083649279,1.0,1.0,0.32945315255386226,0.5,0.3333333333333333,0.5665407176699173,1.0
0,3,1,74.0,0,0,7.775,2,2.98028856620417,-0.9727826798554204,1.0,1.0,0.7866027180171744,0.0,0.0,0.4064512868764628,1.0
0,3,0,9.0,1,1,15.2458,0,-1.5130753466158227,0.05025417621651528,1.0,0.0,0.35449345011636557,0.125,0.16666666666666666,0.5048327479576674,0.0
1,1,0,16.0,0,1,39.4,2,-1.2690904173592292,0.8180350673721508,0.0,0.0,0.3779565283814268,0.0,0.16666666666666666,0.5786672392702751,1.0
0,2,0,44.0,1,0,26.0,2,1.1110819741139204,0.3888396207570238,0.5,0.0,0.6068484163993966,0.125,0.0,0.5373931885097546,1.0
1,3,0,18.0,0,1,9.35,2,-1.0745748200036587,-0.37051682527801727,1.0,0.0,0.39666233409834095,0.0,0.16666666666666666,0.46436884320004346,1.0
1,1,0,45.0,1,1,164.8667,2,1.168798140045392,1.9838719402286862,0.0,0.0,0.6123987547851958,0.125,0.16666666666666666,0.6907812205537641,1.0
1,1,1,51.0,0,0,26.55,2,1.4974794951902488,0.49692991228751277,0.0,1.0,0.6440067577201629,0.0,0.0,0.5477878099218253,1.0
1,3,0,24.0,0,3,19.2583,0,-0.5429353022399479,0.1792830812058278,1.0,0.0,0.44778803129651024,0.0,0.5,0.5172409540933649,0.0
0,3,1,29.69911764705882,0,0,7.2292,0,0.0754209895566442,-1.4822396003571403,1.0,1.0,0.5072529421593373,0.0,0.0,0.3574588034684496,0.0
0,3,1,41.0,2,0,14.1083,2,0.984948642113066,-0.022558655370364347,1.0,1.0,0.5947186662152916,0.25,0.0,0.49783062216477886,1.0
0,2,1,21.0,1,0,11.5,2,-0.7911478565359643,-0.21256877768109023,0.5,1.0,0.42391839883370597,0.125,0.0,0.4795580903960572,1.0
1,1,0,48.0,0,0,25.9292,2,1.315396284740719,0.3405173836541525,0.0,0.0,0.6264965261228748,0.0,0.0,0.5327462275907253,1.0
0,3,0,29.69911764705882,8,2,69.55,2,0.0754209895566442,1.168798140045392,1.0,0.0,0.5072529421593373,1.0,0.3333333333333333,0.6123987547851958,1.0
0,2,1,24.0,0,0,13.0,2,-0.5429353022399479,-0.10821183727244707,0.5,1.0,0.44778803129651024,0.0,0.0,0.4895936900036676,1.0
1,2,0,42.0,0,0,13.0,2,1.026599226458071,-0.10821183727244707,0.5,0.0,0.5987240403310208,0.0,0.0,0.4895936900036676,1.0
1,2,0,27.0,1,0,13.8583,0,-0.33785701481395763,-0.029816140241715642,0.5,0.0,0.4675096096866259,0.125,0.0,0.4971326981738879,0.0
0,1,1,31.0,0,0,50.4958,2,0.43808778981833246,0.9196884454470607,0.0,1.0,0.5421291926909031,0.0,0.0,0.588442847841455,1.0
0,3,1,29.69911764705882,0,0,9.5,2,0.0754209895566442,-0.34851305681638917,1.0,1.0,0.5072529421593373,0.0,0.0,0.4664848597225169,1.0
1,3,1,4.0,1,1,11.1333,2,-1.7734612670109726,-0.22543191421592446,1.0,1.0,0.32945315255386226,0.125,0.16666666666666666,0.4783210927660373,1.0
0,3,1,26.0,0,0,7.8958,2,-0.39154994094607326,-0.7439382596568463,1.0,1.0,0.4623461705678389,0.0,0.0,0.42845836148554584,1.0
1,1,0,47.0,1,1,52.5542,2,1.25793066169206,0.9768219351382754,0.0,0.0,0.6209702814681355,0.125,0.16666666666666666,0.5939371525276728,1.0
0,1,1,33.0,0,0,5.0,2,0.554614576450374,-2.0968447014945504,0.0,1.0,0.5533351189055027,0.0,0.0,0.2983546299687529,1.0
0,3,1,47.0,0,0,9.0,2,1.25793066169206,-0.384584697574049,1.0,1.0,0.6209702814681355,0.0,0.0,0.46301599083448797,1.0
1,2,0,28.0,1,0,24.0,0,-0.2746734453469668,0.29297785546080574,0.5,0.0,0.4735857269287317,0.125,0.0,0.5281745367322644,0.0
1,3,0,15.0,0,0,7.225,0,-1.345831967240049,-1.597203104737417,1.0,0.0,0.3705765930857424,0.0,0.0,0.3464032120058173,0.0
0,3,1,20.0,0,0,9.8458,2,-0.8728120489963159,-0.31899948884757184,1.0,1.0,0.4160650722164084,0.0,0.0,0.46932306434951376,1.0
0,3,1,19.0,0,0,7.8958,2,-0.9567818903671269,-0.7439382596568463,1.0,1.0,0.40799002034336385,0.0,0.0,0.42845836148554584,1.0
